client,round,percentage,count
client_120,49,tensor(0.0239),tensor(6136)
client_148,49,tensor(0.0060),tensor(1542)
client_19,49,tensor(0.0328),tensor(8407)
client_0,49,tensor(0.0239),tensor(6129)
client_178,49,tensor(0.0157),tensor(4036)
client_102,49,tensor(0.0415),tensor(10632)
client_172,49,tensor(0.0381),tensor(9760)
client_139,49,tensor(0.0065),tensor(1678)
client_97,50,tensor(0.0143),tensor(3678)
client_69,50,tensor(0.0113),tensor(2887)
client_11,50,tensor(0.0129),tensor(3320)
client_18,50,tensor(0.0256),tensor(6573)
client_176,50,tensor(0.0140),tensor(3586)
client_105,50,tensor(0.0375),tensor(9624)
client_163,50,tensor(0.0384),tensor(9843)
client_3,50,tensor(0.0340),tensor(8726)
client_34,50,tensor(0.0160),tensor(4108)
client_137,50,tensor(0.0332),tensor(8510)
client_168,50,tensor(0.0341),tensor(8749)
client_118,50,tensor(0.0172),tensor(4420)
client_43,50,tensor(0.0112),tensor(2862)
client_8,51,tensor(0.0197),tensor(5044)
client_41,51,tensor(0.0089),tensor(2279)
client_3,51,tensor(0.0077),tensor(1970)
client_153,51,tensor(0.0558),tensor(14296)
client_108,51,tensor(0.0439),tensor(11249)
client_148,51,tensor(0.0067),tensor(1714)
client_105,51,tensor(0.0141),tensor(3608)
client_19,51,tensor(0.0074),tensor(1910)
client_13,51,tensor(0.0426),tensor(10927)
client_76,51,tensor(0.0239),tensor(6125)
client_32,51,tensor(0.0186),tensor(4774)
client_15,51,tensor(0.0086),tensor(2195)
client_175,52,tensor(0.0213),tensor(5451)
client_83,52,tensor(0.0137),tensor(3506)
client_99,52,tensor(0.0123),tensor(3158)
client_108,52,tensor(0.0061),tensor(1575)
client_25,52,tensor(0.0125),tensor(3206)
client_37,52,tensor(0.0340),tensor(8710)
client_56,52,tensor(0.0194),tensor(4966)
client_164,52,tensor(0.0250),tensor(6399)
client_82,52,tensor(0.0518),tensor(13273)
client_121,52,tensor(0.0142),tensor(3652)
client_13,52,tensor(0.0087),tensor(2231)
client_39,52,tensor(0.0168),tensor(4307)
client_94,53,tensor(0.0220),tensor(5645)
client_58,53,tensor(0.0143),tensor(3663)
client_135,53,tensor(0.0279),tensor(7156)
client_155,53,tensor(0.0355),tensor(9100)
client_139,53,tensor(0.0118),tensor(3029)
client_170,53,tensor(0.0114),tensor(2920)
client_28,53,tensor(0.0168),tensor(4308)
client_119,53,tensor(0.0317),tensor(8127)
client_84,53,tensor(0.0237),tensor(6078)
client_98,53,tensor(0.0109),tensor(2797)
client_6,53,tensor(0.0199),tensor(5102)
client_95,53,tensor(0.0260),tensor(6664)
client_67,53,tensor(0.0322),tensor(8267)
client_141,54,tensor(0.0116),tensor(2962)
client_106,54,tensor(0.0242),tensor(6196)
client_171,54,tensor(0.0279),tensor(7154)
client_159,54,tensor(0.0247),tensor(6345)
client_167,54,tensor(0.0289),tensor(7411)
client_31,54,tensor(0.0595),tensor(15258)
client_61,54,tensor(0.0326),tensor(8360)
client_2,54,tensor(0.0609),tensor(15620)
client_145,54,tensor(0.0102),tensor(2608)
client_120,54,tensor(0.0098),tensor(2510)
client_59,54,tensor(0.0165),tensor(4226)
client_32,54,tensor(0.0119),tensor(3061)
client_168,54,tensor(0.0084),tensor(2142)
client_143,55,tensor(0.0397),tensor(10173)
client_38,55,tensor(0.0193),tensor(4959)
client_125,55,tensor(0.0250),tensor(6418)
client_20,55,tensor(0.0144),tensor(3692)
client_98,55,tensor(0.0079),tensor(2036)
client_99,55,tensor(0.0087),tensor(2220)
