client,round,percentage,count
client_20,0,tensor(0.0189),tensor(4854)
client_117,0,tensor(0.0247),tensor(6330)
client_70,0,tensor(0.0304),tensor(7793)
client_134,0,tensor(0.0322),tensor(8253)
client_14,0,tensor(0.0251),tensor(6426)
client_165,0,tensor(0.0434),tensor(11125)
client_22,0,tensor(0.0108),tensor(2770)
client_175,0,tensor(0.0060),tensor(1527)
client_93,0,tensor(0.0175),tensor(4476)
client_90,0,tensor(0.0204),tensor(5228)
client_36,0,tensor(0.0345),tensor(8837)
client_138,0,tensor(0.0343),tensor(8793)
client_48,0,tensor(0.0168),tensor(4305)
client_148,0,tensor(0.0131),tensor(3358)
client_75,0,tensor(0.0067),tensor(1719)
client_177,0,tensor(0.0077),tensor(1979)
client_13,0,tensor(0.0158),tensor(4046)
client_26,0,tensor(0.0105),tensor(2704)
client_108,0,tensor(0.0152),tensor(3895)
client_150,0,tensor(0.0365),tensor(9363)
client_54,0,tensor(0.0134),tensor(3428)
client_86,0,tensor(0.0098),tensor(2501)
client_159,0,tensor(0.0129),tensor(3317)
client_135,0,tensor(0.0272),tensor(6962)
client_74,0,tensor(0.0355),tensor(9106)
client_164,0,tensor(0.0180),tensor(4627)
client_89,0,tensor(0.0233),tensor(5981)
client_90,0,tensor(0.0076),tensor(1948)
client_26,0,tensor(0.0118),tensor(3014)
client_74,0,tensor(0.0192),tensor(4912)
client_66,0,tensor(0.0194),tensor(4981)
client_40,0,tensor(0.0255),tensor(6543)
client_22,0,tensor(0.0107),tensor(2732)
client_29,0,tensor(0.0383),tensor(9831)
client_99,0,tensor(0.0156),tensor(4012)
client_75,0,tensor(0.0096),tensor(2460)
client_120,0,tensor(0.0250),tensor(6399)
client_80,0,tensor(0.0278),tensor(7127)
client_102,0,tensor(0.0225),tensor(5758)
client_138,0,tensor(0.0147),tensor(3774)
client_39,0,tensor(0.0089),tensor(2294)
client_170,0,tensor(0.0239),tensor(6122)
client_79,0,tensor(0.0191),tensor(4886)
client_14,0,tensor(0.0156),tensor(4008)
client_39,0,tensor(0.0220),tensor(5629)
client_158,0,tensor(0.0351),tensor(9007)
client_17,0,tensor(0.0169),tensor(4327)
client_64,0,tensor(0.0390),tensor(9999)
